CRS1_cpu0_idle_min;CRS1_cpu0_idle_max;CRS1_free_mem;CRS1_free_disk;CRS2_cpu0_idle_min;CRS2_cpu0_idle_max;CRS2_free_mem;CRS2_free_disk;CRS3_cpu0_idle_min;CRS3_cpu0_idle_max;CRS3_free_mem;CRS3_free_disk;GES1ecn2_cpu0_idle;GES1ecn2_free_mem;GES1ecn3_cpu0_idle;GES1ecn3_free_mem;GES2ecn2_cpu0_idle;GES2ecn2_free_mem;GES2ecn3_cpu0_idle;GES2ecn3_free_mem;GES3ecn2_cpu0_idle;GES3ecn2_free_mem;GES4ecn2_cpu0_idle;GES4ecn2_free_mem;GES5ecn2_cpu0_idle;GES5ecn2_free_mem;NBX1_cpu0_idle_min;NBX1_cpu0_idle_max;NBX1_cpu1_idle_min;NBX1_cpu1_idle_max;NBX1_free_mem;NBX1_free_disk;NBX2_cpu0_idle_min;NBX2_cpu0_idle_max;NBX2_cpu1_idle_min;NBX2_cpu1_idle_max;NBX2_free_mem;NBX2_free_disk;TRS1_cpu0_idle_min;TRS1_cpu0_idle_max;TRS1_free_mem;TRS1_free_disk;TRS2_cpu0_idle_min;TRS2_cpu0_idle_max;TRS2_free_mem;TRS2_free_disk;CRS1_cpu0_idle_min;CRS1_cpu0_idle_max;CRS1_free_mem;CRS1_free_disk;CRS2_cpu0_idle_min;CRS2_cpu0_idle_max;CRS2_free_mem;CRS2_free_disk;CRS3_cpu0_idle_min;CRS3_cpu0_idle_max;CRS3_free_mem;CRS3_free_disk;GES1ecn2_cpu0_idle;GES1ecn2_free_mem;GES1ecn3_cpu0_idle;GES1ecn3_free_mem;GES2ecn2_cpu0_idle;GES2ecn2_free_mem;GES2ecn3_cpu0_idle;GES2ecn3_free_mem;GES3ecn2_cpu0_idle;GES3ecn2_free_mem;GES4ecn2_cpu0_idle;GES4ecn2_free_mem;GES5ecn2_cpu0_idle;GES5ecn2_free_mem;NBX1_cpu0_idle_min;NBX1_cpu0_idle_max;NBX1_cpu1_idle_min;NBX1_cpu1_idle_max;NBX1_free_mem;NBX1_free_disk;NBX2_cpu0_idle_min;NBX2_cpu0_idle_max;NBX2_cpu1_idle_min;NBX2_cpu1_idle_max;NBX2_free_mem;NBX2_free_disk;TRS1_cpu0_idle_min;TRS1_cpu0_idle_max;TRS1_free_mem;TRS1_free_disk;TRS2_cpu0_idle_min;TRS2_cpu0_idle_max;TRS2_free_mem;TRS2_free_disk;
75.0;87.7358490566;81.8915256374;73.0;43.8095238095;47.619047619;81.9072830985;73.0;76.6355140187;95.2380952381;82.553339006;72.0;90.9;92.5500805491;95.4;92.768088534;50.0;92.5010506409;100;92.5089304476;95.4;91.9074385375;47.6;92.4739090845;30.0;92.4861665616;76.2886597938;96.9387755102;81.4432989691;96.9387755102;77.3538993207;77.0;71.0280373832;93.0693069307;83.1683168317;95.0495049505;78.1132344665;77.0;15.2542372881;60.8695652174;12.6673106113;38.0;27.0491803279;59.6774193548;7.5479508762;37.0;78.7037037037;88.679245283;81.8915256374;73.0;85.7142857143;95.2380952381;81.9072830985;73.0;39.0476190476;48.0769230769;82.5186725915;72.0;95.2;91.86716397;100;92.7426980458;47.6;92.4957974364;95.2;92.5553337536;100;92.5535826854;38.0;92.4353855852;45.4;92.4397632556;75.2688172043;96.7391304348;72.2772277228;94.9494949495;76.9005175844;76.0;78.3505154639;97.9591836735;84.375;97.9381443299;78.1766444996;75.0;13.6752136752;46.5648854962;13.2054643301;37.0;33.5820895522;70.0854700855;6.899406651;37.0;
77.358490566;89.6226415094;81.8915256374;73.0;42.9906542056;47.619047619;81.913586083;73.0;77.5700934579;95.2380952381;82.553339006;72.0;100;92.5010506409;100;92.7356937732;47.6;92.4914197661;86.3;92.4914197661;95.2;91.912691742;45.4;92.4651537438;47.6;92.5579603558;72.4489795918;96.9072164948;86.4583333333;97.9591836735;77.1541577166;77.0;69.5238095238;93.8775510204;75.2475247525;95.0;77.9293453707;77.0;26.4957264957;57.9365079365;14.3507658341;38.0;30.303030303;60.0;7.5341520629;37.0;78.5046728972;88.679245283;81.8915256374;73.0;84.1121495327;95.2380952381;81.913586083;73.0;34.9056603774;47.619047619;82.5312785604;72.0;95.4;91.8636618337;95.0;92.8460110668;45.4;92.4695314142;95.2;92.5351964698;90.0;92.5544582195;47.6;92.3565875184;50.0;92.4914197661;75.0;96.7391304348;81.1881188119;94.0594059406;76.7015686057;76.0;78.5714285714;96.9072164948;84.8484848485;97.9381443299;78.0878704533;75.0;19.0839694656;53.2846715328;12.4879260384;37.0;34.1463414634;70.0854700855;7.4789568097;37.0;
75.4716981132;89.6226415094;81.8915256374;73.0;41.1214953271;48.5714285714;81.913586083;73.0;76.8518518519;95.2380952381;82.553339006;73.0;100;92.571968901;95.2;92.7733417385;47.6;92.5667156966;100;92.5168102543;95.4;91.9021853331;47.6;92.4371366534;42.8;92.5448273447;77.0;96.9072164948;81.25;98.9583333333;76.9884990053;77.0;70.1923076923;91.2621359223;80.3921568627;95.0;77.6646084827;77.0;22.65625;55.5555555556;14.5439492204;38.0;33.3333333333;60.8333333333;7.2719746102;37.0;78.5046728972;89.6226415094;81.8915256374;73.0;85.1851851852;95.2380952381;81.913586083;73.0;38.0952380952;48.5714285714;82.5312785604;72.0;100;91.8855501856;90.4;92.7645863977;38.0;92.5334454017;95.4;92.5544582195;100;92.560586958;47.6;92.4380121874;28.5;92.4178749037;75.7894736842;96.7391304348;70.0;94.9494949495;76.4748777375;76.0;68.0412371134;96.9387755102;81.8181818182;97.9381443299;77.8659353376;75.0;12.3966942149;42.0689655172;13.3572512764;37.0;31.25;71.5517241379;7.4651579964;37.0;
76.8518518519;88.679245283;81.8852226529;73.0;42.9906542056;47.619047619;81.913586083;73.0;77.5700934579;95.2380952381;82.5407330371;73.0;95.4;92.5246900609;95.2;92.7663374659;35.0;92.559711424;95.4;92.5457028788;100;91.8715416404;45.0;92.4660292779;45.0;92.5238145269;63.9175257732;96.9387755102;80.612244898;97.9381443299;76.75784501;77.0;68.2692307692;93.9393939394;75.4901960784;95.0495049505;77.4910235172;77.0;25.6198347107;59.1240875912;14.2127777011;38.0;35.3846153846;62.8099173554;7.5203532496;37.0;79.6296296296;88.5714285714;81.8915256374;73.0;85.9813084112;95.2380952381;81.9072830985;73.0;38.0952380952;47.619047619;82.5312785604;72.0;100;91.86716397;100;92.710303285;47.6;92.502801709;95.2;92.4528962667;90.9;92.5465784128;30.0;92.4607760734;26.3;92.4362611193;63.0434782609;96.7391304348;73.786407767;94.9494949495;76.2370901136;76.0;69.696969697;97.9166666667;79.381443299;96.9387755102;77.624977212;75.0;19.1666666667;55.9701492537;12.6397129847;37.0;28.5714285714;69.4915254237;6.761418518;37.0;
77.7777777778;88.679245283;81.8852226529;73.0;43.8095238095;47.619047619;81.913586083;73.0;77.358490566;95.2380952381;82.553339006;73.0;95.2;92.5063038453;95.2;92.6595223086;45.4;92.5413252084;95.4;92.4931708342;90.4;91.9048119353;30.0;92.4310079148;26.3;92.5439518106;68.0412371134;96.9072164948;78.3505154639;97.9591836735;76.5414582722;77.0;70.1923076923;91.2621359223;78.0;96.0396039604;77.3475583174;77.0;25.641025641;60.6299212598;14.6957361667;38.0;30.534351145;58.6776859504;7.3409686767;37.0;78.3018867925;88.679245283;81.8915256374;73.0;84.1121495327;95.2380952381;81.913586083;73.0;36.5384615385;47.619047619;82.5312785604;72.0;100;91.8470266863;95.4;92.7514533866;45.0;92.4336345171;90.9;92.5343209358;95.4;92.4966729705;47.6;92.3959865518;42.8;92.3951110177;75.7894736842;96.7391304348;71.2871287129;95.9183673469;75.9945467372;76.0;73.9583333333;97.9166666667;86.7346938776;97.9591836735;77.5052907746;75.0;16.9491525424;53.488372093;12.6397129847;37.0;34.5588235294;70.5882352941;7.2581757969;37.0;
77.1428571429;87.7358490566;81.8915256374;73.0;43.9252336449;47.619047619;81.913586083;73.0;76.1904761905;95.2380952381;82.4650972235;72.0;95.2;92.525565595;100;92.7269384324;45.4;92.6034881278;100;92.4879176298;95.4;91.8986831968;35.0;92.4546473349;42.8;92.4502696645;73.7373737374;97.9166666667;85.0;97.9381443299;76.3480576714;77.0;72.5490196078;92.9292929293;78.2178217822;94.9494949495;77.1929963618;77.0;19.512195122;61.5942028986;13.3020560232;38.0;37.5939849624;64.7058823529;7.5203532496;37.0;78.7037037037;88.679245283;81.8915256374;73.0;84.9056603774;96.1538461538;81.913586083;73.0;38.0952380952;48.0769230769;82.5312785604;72.0;100;91.8505288226;95.2;92.7470757162;47.6;92.502801709;100;92.4756601527;100;92.5509560832;47.6;92.4362611193;47.6;92.4739090845;72.3404255319;96.7032967033;74.0;94.9494949495;75.886749681;76.0;77.5510204082;97.9166666667;81.4432989691;96.9387755102;77.2627473982;75.0;21.1678832117;55.7971014493;13.3572512764;37.0;28.6885245902;68.3760683761;7.5065544363;37.0;
74.5283018868;88.5714285714;81.8915256374;73.0;42.9906542056;48.5714285714;81.913586083;73.0;76.6355140187;95.2380952381;82.553339006;72.0;100;92.5658401625;100;92.7225607621;38.0;92.5640890943;95.2;92.4669048119;95.2;91.9021853331;40.0;92.4590250053;27.7;92.5632135603;73.0;96.9072164948;86.7346938776;97.9166666667;76.1586201977;77.0;72.8155339806;91.1764705882;80.5825242718;96.0;76.936185728;77.0;21.5517241379;62.6984126984;13.1502690769;38.0;35.2941176471;63.5593220339;7.5755485028;37.0;80.0;88.679245283;81.8915256374;73.0;85.046728972;95.2380952381;81.913586083;73.0;37.1428571429;48.0769230769;82.5186725915;72.0;100;91.8908033901;100;92.7374448414;47.6;92.5360720039;100;92.5509560832;100;92.5623380262;45.0;92.4493941304;43.4;92.4458919941;74.7368421053;95.7446808511;77.0;94.8979591837;75.6759113211;76.0;68.4210526316;97.9166666667;86.5979381443;97.9166666667;77.1161116968;75.0;21.7741935484;56.1151079137;13.6056299158;37.0;33.8582677165;70.3389830508;6.7062232648;37.0;
76.4150943396;88.679245283;81.8915256374;73.0;43.5185185185;48.0769230769;81.913586083;73.0;78.0952380952;96.1538461538;82.5407330371;73.0;100;92.5570848217;100;92.7829726133;42.1;92.5098059816;95.4;92.4826644253;100;91.8461511522;47.6;92.4634026756;45.4;92.5080549135;77.3195876289;96.9387755102;85.4166666667;98.9690721649;76.0492378907;77.0;66.9811320755;92.0792079208;81.8181818182;95.0495049505;76.7491261305;77.0;23.8805970149;61.5942028986;14.1575824479;38.0;30.3278688525;63.8655462185;7.5341520629;37.0;80.1886792453;88.679245283;81.8915256374;73.0;85.9813084112;95.2380952381;81.913586083;73.0;38.0952380952;48.5714285714;82.5312785604;72.0;95.2;91.8540309589;95.2;92.7820970792;47.6;92.5395741402;100;92.5063038453;100;92.5535826854;31.5;92.4038663585;33.3;92.432758983;74.1935483871;96.7032967033;73.7373737374;94.9494949495;75.4880590982;76.0;69.0721649485;97.9381443299;84.5360824742;96.9696969697;76.899724959;75.0;19.5652173913;52.7559055118;13.2882572099;37.0;32.03125;69.2307692308;7.5065544363;37.0;
75.4716981132;88.679245283;81.8915256374;73.0;42.8571428571;47.619047619;81.913586083;73.0;77.1428571429;96.1904761905;82.5470360216;72.0;95.2;92.5702178329;100;92.7532044547;40.0;92.5518316173;95.4;92.4712824823;95.2;91.9214470827;50.0;92.4528962667;31.5;92.4835399594;78.7878787879;96.9387755102;84.8484848485;97.9591836735;75.7313951;77.0;64.4230769231;93.0;71.0;95.0;76.4059193266;77.0;28.5714285714;60.1449275362;14.7233337933;38.0;31.4960629921;60.8333333333;6.6372291983;37.0;78.7037037037;89.6226415094;81.8915256374;73.0;86.9158878505;95.2380952381;81.913586083;73.0;39.0476190476;47.619047619;82.5312785604;72.0;100;91.8610352315;95.0;92.7593331932;50.0;92.4922953001;95.2;92.5211879246;100;92.5211879246;30.0;92.4143727674;30.0;92.467780346;65.5913978495;96.6666666667;70.4081632653;94.8979591837;75.2566124775;76.0;62.8865979381;96.9387755102;81.6326530612;97.9591836735;76.6817529704;75.0;16.2393162393;51.0791366906;13.4952394094;37.0;31.4960629921;69.2307692308;7.4237615565;37.0;
76.6355140187;89.5238095238;81.8915256374;73.0;43.8095238095;48.1132075472;81.913586083;73.0;77.5700934579;95.2380952381;82.553339006;73.0;95.2;92.501926175;100;92.7689640681;47.6;92.5159347202;90.4;92.4695314142;95.2;91.9503397072;35.0;92.4852910275;30.0;92.5211879246;77.5510204082;97.9381443299;82.8282828283;96.9696969697;75.5467133787;77.0;71.9626168224;93.0;82.1782178218;94.9494949495;76.3401314173;77.0;20.3389830508;60.0;13.660825169;38.0;33.0708661417;63.3333333333;8.5690630606;37.0;79.2452830189;89.5238095238;81.8915256374;73.0;85.046728972;95.2380952381;81.913586083;73.0;38.0952380952;48.0769230769;82.5312785604;72.0;95.2;91.8873012538;95.2;92.7847236814;33.3;92.5229389928;100;92.571093367;100;92.5106815157;35.0;92.4021152903;35.0;92.4362611193;75.5319148936;96.7032967033;75.0;94.8979591837;75.0584561242;76.0;73.1958762887;96.9072164948;83.5051546392;96.9387755102;76.5010343762;75.0;17.0731707317;50.3816793893;13.4538429695;37.0;32.2580645161;70.9401709402;7.4513591831;37.0;
75.9259259259;87.7358490566;81.8915256374;73.0;43.8095238095;47.619047619;81.913586083;73.0;76.6355140187;95.2380952381;82.553339006;72.0;100;92.5325698676;100;92.7479512503;47.6;92.4739090845;100;92.5386986061;90.4;91.9328290257;47.6;92.501926175;45.4;92.548329481;77.3195876289;97.9381443299;83.6734693878;96.9387755102;75.2954511228;77.0;71.4285714286;92.0792079208;80.0;95.0;76.1364266861;77.0;25.0;61.2903225806;14.3645646474;38.0;33.8345864662;64.7058823529;7.5065544363;37.0;77.358490566;88.679245283;81.8915256374;73.0;85.9813084112;95.2380952381;81.913586083;73.0;38.0952380952;47.619047619;82.5312785604;72.0;95.2;91.8400224137;100;92.6910415353;45.0;92.5150591861;95.4;92.4966729705;100;92.5658401625;45.4;92.4695314142;27.7;92.4073684948;66.6666666667;96.6292134831;73.0;94.0;74.8959679145;76.0;77.5510204082;96.9072164948;78.5714285714;97.9591836735;76.2370901136;75.0;14.5299145299;46.9230769231;13.0536773837;37.0;22.0472440945;69.4915254237;7.5203532496;37.0;
76.8518518519;87.7358490566;81.8915256374;73.0;43.3962264151;47.619047619;81.913586083;73.0;78.3018867925;95.2380952381;82.553339006;72.0;100;92.5106815157;100;92.7208096939;47.6;92.5956083211;100;92.5562092877;100;91.9091896057;45.0;92.4747846186;47.6;92.502801709;73.1958762887;96.9072164948;82.4742268041;97.9381443299;75.1836909395;77.0;72.380952381;93.9393939394;81.3725490196;96.0;75.9493670886;77.0;24.3902439024;56.25;14.3783634607;38.0;36.9230769231;65.5737704918;7.2719746102;37.0;79.8165137615;88.679245283;81.8915256374;73.0;86.7924528302;95.2380952381;81.913586083;73.0;38.0952380952;48.5714285714;82.5312785604;72.0;100;91.8373958114;100;92.7024234783;23.8;92.5001751068;95.4;92.490544232;90.9;92.5211879246;28.5;92.3714715977;50.0;92.4852910275;68.085106383;95.652173913;71.4285714286;94.9494949495;74.6399499061;76.0;67.0103092784;98.9583333333;79.5918367347;97.9166666667;76.055578894;75.0;20.1492537313;49.6183206107;13.7160204222;37.0;29.6;70.9401709402;7.4513591831;37.0;
76.6355140187;88.5714285714;81.8915256374;73.0;42.9906542056;48.5714285714;81.913586083;73.0;76.8518518519;95.2380952381;82.553339006;73.0;95.2;92.5570848217;100;92.7426980458;47.6;92.501926175;100;92.4896686979;100;91.8855501856;35.0;92.3723471318;45.0;92.4651537438;77.5510204082;96.9072164948;81.8181818182;97.9591836735;74.9340139344;77.0;65.3846153846;92.0792079208;78.2178217822;95.0495049505;75.794805133;77.0;24.2424242424;54.609929078;13.6194287291;38.0;34.7517730496;65.8333333333;7.5341520629;37.0;78.3018867925;88.679245283;81.8915256374;73.0;85.9813084112;95.2380952381;81.913586083;73.0;38.679245283;47.619047619;82.5312785604;72.0;100;91.8487777544;95.2;92.7637108636;47.6;92.444140926;90.0;92.5395741402;95.2;92.5527071514;45.4;92.4380121874;47.6;92.4257547104;65.2173913043;96.7032967033;72.0;94.9494949495;74.3561900082;76.0;75.5102040816;97.9166666667;86.5979381443;97.9381443299;75.9144915704;75.0;22.5563909774;56.7164179104;13.7022216089;37.0;30.9523809524;70.0854700855;7.4375603698;37.0;
77.358490566;86.7924528302;81.8915256374;73.0;42.8571428571;47.619047619;81.913586083;73.0;76.6355140187;95.2380952381;82.553339006;73.0;100;92.5623380262;100;92.6954192057;45.4;92.479162289;95.2;92.5054283113;95.2;91.8759193108;31.5;92.4467675282;28.5;92.5553337536;71.7171717172;96.9387755102;85.5670103093;96.9387755102;74.7754888517;77.0;61.6161616162;92.0792079208;69.696969697;95.0;75.5736626428;77.0;18.6440677966;61.0687022901;14.6957361667;38.0;34.0579710145;63.8655462185;7.4375603698;37.0;78.3018867925;88.679245283;81.8915256374;73.0;84.4036697248;95.2380952381;81.913586083;73.0;38.0952380952;47.619047619;82.5312785604;72.0;90.9;91.8890523219;95.2;92.7812215451;47.3;92.5246900609;100;92.5973593892;100;92.4984240387;45.4;92.4765356868;30.0;92.4222525741;65.5913978495;96.7032967033;71.0;94.0;74.2032133034;76.0;71.7171717172;97.9381443299;85.0;96.9387755102;75.7155425917;75.0;17.8861788618;49.6062992126;13.24686077;37.0;28.4615384615;70.0854700855;7.4099627432;37.0;
75.4716981132;86.9158878505;81.8915256374;73.0;42.9906542056;47.619047619;81.913586083;73.0;77.1428571429;95.2380952381;82.553339006;72.0;95.2;92.5378230721;95.2;92.8223716467;50.0;92.5299432654;100;92.5010506409;95.4;91.8627862996;38.0;92.4345100511;47.3;92.5824753099;68.0412371134;96.9072164948;84.2105263158;97.9381443299;74.6082448895;77.0;64.4859813084;90.2912621359;77.2277227723;96.0;75.3984924265;77.0;27.2;58.904109589;14.3093693942;38.0;27.6923076923;60.4838709677;7.5203532496;37.0;79.6296296296;89.5238095238;81.8915256374;73.0;85.7142857143;95.2380952381;81.8915256374;73.0;39.0476190476;48.0769230769;82.5186725915;72.0;90.4;91.8934299923;90.9;92.7462001821;45.4;92.5264411291;90.0;92.4537718008;100;92.5273166632;47.6;92.3924844155;45.4;92.456398403;76.0869565217;95.6989247312;75.0;94.9494949495;74.0597481036;76.0;66.6666666667;96.9072164948;87.7551020408;96.9387755102;75.4975706031;75.0;21.9512195122;50.0;12.3499379053;37.0;31.2;70.0854700855;7.4651579964;37.0;
74.7663551402;86.9158878505;81.8915256374;73.0;42.9906542056;47.619047619;81.913586083;73.0;77.1428571429;96.1538461538;82.553339006;72.0;100;92.5220634587;100;92.7374448414;30.0;92.5115570498;95.4;92.5281921972;95.2;91.8881767878;42.8;92.3802269384;50.0;92.5264411291;73.9583333333;97.8947368421;83.5051546392;97.9381443299;74.4299041716;77.0;71.1538461538;91.0891089109;79.2079207921;95.0495049505;75.1218661573;77.0;25.3731343284;58.4615384615;14.1575824479;38.0;26.1538461538;63.025210084;7.5065544363;37.0;78.8990825688;89.6226415094;81.8852226529;73.0;85.046728972;95.2380952381;81.913586083;73.0;38.0952380952;48.0769230769;82.5312785604;72.0;95.2;91.8531554248;100;92.8066120333;47.6;92.4809133571;100;92.5351964698;100;92.5098059816;42.1;92.4634026756;45.4;92.4756601527;76.0416666667;96.7391304348;75.7575757576;94.9494949495;73.841776115;76.0;78.5714285714;97.8947368421;84.693877551;97.9166666667;75.2066770765;75.0;16.0;52.5925925926;12.2671450255;37.0;34.1666666667;71.7948717949;6.8718090244;37.0;
76.4150943396;87.7358490566;81.8852226529;73.0;43.5185185185;47.619047619;81.913586083;73.0;77.9816513761;97.1153846154;82.553339006;73.0;100;92.5886040485;95.2;92.8127407719;23.8;92.5544582195;100;92.5316943335;95.4;91.9196960146;36.8;92.4686558801;47.6;92.5071793794;77.7777777778;96.9072164948;85.7142857143;96.9387755102;74.1057203776;77.0;69.8113207547;92.0792079208;83.1683168317;95.0980392157;74.9744378304;77.0;26.3565891473;61.8705035971;14.3369670208;38.0;33.8842975207;62.7118644068;7.5479508762;37.0;80.1886792453;89.5238095238;81.8915256374;73.0;85.9813084112;95.2380952381;81.8915256374;72.0;38.0952380952;47.619047619;82.5186725915;72.0;95.4;91.8216361981;95.2;92.7733417385;30.0;92.5115570498;95.2;92.5859774462;95.4;92.5754710373;45.4;92.4178749037;47.6;92.4310079148;76.3440860215;96.7741935484;65.0;95.8762886598;73.6539238921;76.0;74.2268041237;96.9387755102;83.8383838384;97.9381443299;75.0893685153;75.0;18.5714285714;47.6923076923;12.2809438388;37.0;34.4;70.9401709402;7.4513591831;37.0;
77.7777777778;88.5714285714;81.8915256374;73.0;43.9252336449;47.619047619;81.913586083;73.0;77.4774774775;95.2380952381;82.5407330371;72.0;100;92.5702178329;100;92.7584576592;50.0;92.5334454017;95.2;92.5395741402;100;91.8951810604;45.4;92.4747846186;30.0;92.5360720039;77.3195876289;97.9381443299;81.8181818182;96.9387755102;73.9892044419;77.0;69.6078431373;93.9393939394;78.431372549;95.0495049505;74.7406133335;77.0;17.2131147541;59.5744680851;14.0609907548;38.0;34.6774193548;60.8333333333;7.5617496895;37.0;76.8518518519;88.5714285714;81.8915256374;73.0;85.046728972;96.1165048544;81.913586083;72.0;38.0952380952;48.0769230769;82.5092181148;72.0;100;91.8908033901;100;92.7251873643;36.3;92.5290677313;100;92.5404496743;100;92.4852910275;27.2;92.4266302444;47.6;92.4371366534;75.5319148936;95.6989247312;73.5294117647;94.9494949495;73.463693793;76.0;70.1030927835;97.9166666667;78.7878787879;96.9696969697;74.9324286835;75.0;20.1612903226;51.5384615385;12.8880916241;37.0;28.0;61.8644067797;7.4513591831;37.0;
74.0740740741;87.7358490566;81.8915256374;73.0;42.4528301887;48.5714285714;81.913586083;73.0;76.1467889908;97.1153846154;82.553339006;73.0;100;92.5290677313;100;92.7707151362;33.3;92.4914197661;100;92.4607760734;90.4;91.8715416404;31.5;92.4205015059;35.2;92.5378230721;75.7575757576;97.9381443299;83.6734693878;96.9387755102;73.8489097437;77.0;63.7254901961;92.1568627451;82.1782178218;95.0495049505;74.5392864786;77.0;18.0327868852;57.3529411765;13.7574168621;38.0;33.6;64.7058823529;7.5341520629;37.0;79.2452830189;89.6226415094;81.8915256374;73.0;85.1851851852;95.2380952381;81.8915256374;72.0;35.2380952381;48.1132075472;82.5186725915;72.0;90.9;91.8601596974;95.2;92.7812215451;45.4;92.4704069482;100;92.5246900609;100;92.4984240387;25.0;92.4660292779;47.6;92.4266302444;73.6842105263;95.7446808511;73.7373737374;94.9494949495;73.2813899479;76.0;78.7878787879;97.9166666667;86.8686868687;96.9696969697;74.6803738021;75.0;13.8211382114;47.6923076923;12.0049675728;37.0;32.7868852459;68.3760683761;7.4789568097;37.0;
76.4150943396;86.7924528302;81.8915256374;73.0;43.9252336449;48.5714285714;81.9072830985;73.0;78.5046728972;96.1538461538;82.5312785604;72.0;95.2;92.5360720039;95.0;92.7882258177;45.4;92.514183652;100;92.4205015059;95.4;91.8802969812;42.8;92.4415143237;26.3;92.5684667647;76.5306122449;96.9387755102;84.693877551;97.9381443299;73.6610575208;77.0;65.0485436893;92.9292929293;71.2871287129;95.0495049505;74.3300333695;77.0;23.5772357724;57.4803149606;13.0950738237;38.0;36.6666666667;60.9756097561;7.5893473161;37.0;78.7037037037;88.679245283;81.8915256374;73.0;85.046728972;95.2380952381;81.913586083;72.0;39.0476190476;47.619047619;82.5092181148;72.0;100;91.8627862996;100;92.7068011487;50.0;92.502801709;100;92.5378230721;95.2;92.5562092877;45.0;92.4415143237;47.6;92.4388877215;69.1489361702;95.652173913;65.3465346535;94.9494949495;72.9865332942;76.0;74.2268041237;97.9381443299;86.7346938776;97.9381443299;74.4457566799;75.0;21.0084033613;51.968503937;13.2192631434;37.0;26.6666666667;66.9421487603;7.4375603698;37.0;
75.9259259259;87.7358490566;81.8915256374;73.0;43.8095238095;47.619047619;81.913586083;73.0;76.1904761905;96.1538461538;82.553339006;72.0;95.2;92.5115570498;100;92.7260628984;47.6;92.4949219024;95.2;92.4949219024;95.2;91.9021853331;47.6;92.4607760734;47.6;92.5054283113;77.5510204082;96.9387755102;85.8585858586;96.9696969697;73.3725418704;77.0;65.3846153846;92.0792079208;75.2475247525;95.0;74.0557849766;77.0;25.8620689655;59.842519685;14.2955705809;38.0;32.03125;64.1666666667;7.5341520629;37.0;80.9523809524;88.679245283;81.8915256374;73.0;85.9813084112;95.2380952381;81.913586083;72.0;39.0476190476;48.5714285714;82.5312785604;72.0;100;91.8584086293;100;92.7155564895;47.6;92.4879176298;95.2;92.5176857883;94.7;92.6078657981;31.5;92.4782867549;33.3;92.4642782097;74.4680851064;96.7391304348;67.3267326733;95.9595959596;72.8406902182;76.0;76.7676767677;96.9387755102;84.5360824742;96.9387755102;74.2626602094;75.0;15.2;57.5342465753;13.3986477163;37.0;33.5820895522;69.8275862069;6.5682351318;37.0;
76.8518518519;87.7358490566;81.8915256374;73.0;42.4528301887;48.1132075472;81.913586083;73.0;77.5700934579;95.2380952381;82.553339006;73.0;100;92.5527071514;100;92.7882258177;38.0;92.5273166632;100;92.5010506409;95.2;91.8802969812;26.3;92.4616516075;50.0;92.5579603558;75.5102040816;96.9072164948;86.7346938776;97.9381443299;73.1617035105;77.0;72.380952381;92.0792079208;75.2475247525;95.0;73.9907896927;77.0;17.7966101695;56.4885496183;13.9230026218;38.0;32.0895522388;62.7118644068;7.5203532496;37.0;78.5046728972;88.679245283;81.8915256374;73.0;85.9813084112;95.2380952381;81.8915256374;72.0;38.4615384615;48.0769230769;82.5029151303;72.0;95.2;91.86716397;95.2;92.745324648;45.4;92.4415143237;100;92.5588358899;95.4;92.5378230721;50.0;92.4669048119;47.6;92.3609651888;69.8924731183;96.7391304348;74.0;94.9494949495;72.6258887312;76.0;68.3673469388;97.8947368421;85.7142857143;97.9381443299;74.0209094584;75.0;15.3846153846;47.6923076923;12.3223402787;37.0;35.6643356643;71.7948717949;7.4099627432;37.0;
75.4716981132;88.679245283;81.8915256374;73.0;43.5185185185;48.1132075472;81.913586083;73.0;78.0952380952;95.2380952381;82.5407330371;73.0;100;92.5465784128;95.4;92.721685228;40.9;92.5194368565;95.4;92.4826644253;100;91.9275758213;45.4;92.4572739371;47.6;92.490544232;75.7894736842;96.9387755102;83.5051546392;97.9381443299;72.9310495153;77.0;71.1538461538;91.1764705882;74.2574257426;95.0495049505;73.7149560489;77.0;20.6611570248;57.6;14.6957361667;38.0;27.0491803279;57.1428571429;7.5617496895;37.0;79.2452830189;88.679245283;81.8915256374;73.0;85.9813084112;96.1538461538;81.913586083;72.0;37.7358490566;48.0769230769;82.4966121459;72.0;95.4;91.8540309589;95.2;92.7917279541;50.0;92.5439518106;100;92.5098059816;100;92.5763465714;47.6;92.4774112208;33.3;92.4634026756;64.1304347826;96.7391304348;77.4509803922;94.9494949495;72.5545524441;76.0;69.7916666667;97.9166666667;82.4742268041;97.9166666667;73.8108637239;75.0;16.2393162393;54.5454545455;13.3158548365;37.0;35.15625;71.7948717949;7.4375603698;37.0;
